,GSM3319036_Ovary Normal_eHormones,GSM3319036_Ovary Normal_eStromal,GSM3319040_Ovary Normal_eStromal,GSM3319041_Ovary Normal_eHormones,GSM3319041_Ovary Normal_eStromal,GSM3319042_Ovary Normal_eStromal,GSM3319043_Ovary Normal_eHormones,GSM3319043_Ovary Normal_eStromal,GSM3557960_Ovary Normal_eStromal,GSM3557970_Ovary Normal_eStromal,GSM3557971_Ovary Normal_eHormones,GSM3557972_Ovary Normal_eHormones,GSM3557973_Ovary Normal_eHormones,GSM4568674_Fallopian Tube Normal_secretory cell,GSM4568675_Fallopian Tube Normal_ciliated epithelial cell,GSM4568675_Fallopian Tube Normal_secretory cell,GSM4568676_Fallopian Tube Normal_ciliated epithelial cell,GSM4568676_Fallopian Tube Normal_secretory cell,GSM4568677_Fallopian Tube Normal_secretory cell,GSM4568678_Fallopian Tube Normal_ciliated epithelial cell,GSM4568678_Fallopian Tube Normal_secretory cell,GSM4568679_Fallopian Tube Normal_ciliated epithelial cell,GSM4568679_Fallopian Tube Normal_secretory cell,GSM4568681_Fallopian Tube Normal_ciliated epithelial cell,GSM4568681_Fallopian Tube Normal_secretory cell,GSM4568682_Fallopian Tube Normal_ciliated epithelial cell,GSM4568682_Fallopian Tube Normal_secretory cell,GSM4568684_Fallopian Tube Normal_ciliated epithelial cell,GSM4568684_Fallopian Tube Normal_secretory cell,GSM4568685_Fallopian Tube Normal_ciliated epithelial cell,GSM4568685_Fallopian Tube Normal_secretory cell,GSM4675273_Cancer,GSM4675277_Cancer,ov_GSE184880_GSM5599224_Ovary Normal_eHormones,ov_GSE184880_GSM5599225_Cancer,ov_GSE184880_GSM5599226_Cancer,ov_GSE184880_GSM5599230_Cancer,ov_GSE184880_GSM5599231_Cancer,ov_GSE213243_GSM6576367_Cancer,pan_blue_hgstoc_SOL012_Cancer,pan_blueprint_ovary_scrSOL004_Cancer
GPRC5C,0.007174555,0.005451509,0.0,0.0,0.0,0.0,0.0,0.015693562,0.03194611,0.013056748,0.0,0.020780161,0.034532342,0.6816053,0.07526184,0.4719583,0.28448308,0.46645164,0.5111135,0.30009484,1.1942438,0.27205545,0.6261461,0.1840511,0.72128963,0.30557907,0.70478797,0.37112853,0.31181097,0.14128438,0.70251024,0.3153204,0.29510427,0.016132856,0.11085357,0.7379189,1.1292912,0.47660655,0.766596,0.19616339,0.4580585
FOXJ1,0.006890284,0.0,0.0,0.008158053,0.0,0.0,0.0026034017,0.0,0.022964392,0.0,0.0,0.0,0.0,0.4568428,4.4623227,0.2706331,4.4873176,0.6280289,0.13177755,7.908379,0.5689774,5.221213,0.7176461,10.20328,0.2110804,4.13952,0.5573741,13.313247,0.31667575,3.1818113,0.075031996,0.11180387,0.5583893,0.0,0.1749314,0.47160205,0.30218053,0.13570017,0.4761077,0.06509204,0.17041883
AC015802.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054754347,0.09605509,0.03556883,0.30991408,0.07910911,0.03499742,0.39855415,0.03588708,0.49182716,0.04830371,0.52003735,0.056610636,0.44136173,0.086937405,0.35201883,0.0,0.456012,0.0026748867,0.06655146,0.0073101427,0.008903058,0.05052149,0.057764124,0.07818932,0.012871206,0.14004697,0.0,0.0
JMJD6,0.40088663,2.358149,3.7479258,0.22295387,3.0059397,2.309567,0.23876849,2.3645191,4.381196,3.0516324,0.18137087,0.2976737,0.25097007,0.5086079,0.299612,0.17022794,0.64225733,0.39856428,0.45011955,0.51735425,0.68022686,0.53043544,0.5488274,0.6043598,0.5649303,0.5294074,0.43981236,0.7006787,0.3834041,0.21149498,0.24557915,0.27510354,0.3447642,0.5130937,0.17017576,0.25685033,0.32065025,0.08480994,0.23677227,0.080178194,0.18474324
IMPACT,0.58971226,0.35080922,0.21243435,0.42857075,0.1568406,0.27519003,0.51900285,0.12144239,0.27242973,0.27519697,0.45312804,0.27656466,0.37189358,0.1551465,0.17772621,0.15727925,0.23531595,0.16420683,0.18495698,0.17929307,0.07937406,0.15961619,0.19619186,0.2499844,0.18158151,0.17882599,0.1257576,0.1495219,0.22444485,0.08467164,0.22728646,0.13904622,0.26089227,0.30138418,0.12709767,0.24374866,0.2160428,0.2654907,0.37370622,0.12345949,0.26473466
ST8SIA5,0.28973025,0.048181456,0.04863997,0.16365296,0.034826256,0.0,0.06721391,0.028131338,0.008484652,0.011749388,0.16823685,0.04209944,0.07106341,0.0,0.0,0.0,0.008405573,0.0,0.0,0.0,0.0,0.007339063,0.0024541926,0.0028341406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07813802,0.003538956,0.009800881,0.0006055009,0.019886477,0.02564273,0.03206799,0.0
ME2,1.0330553,1.077596,0.8151823,1.5402668,0.8395144,1.1301782,1.0731027,1.001667,0.82491547,0.8424791,1.3544708,1.3068447,1.325747,0.13073994,0.17234553,0.11622153,0.10885377,0.15904571,0.11854087,0.22370368,0.28435725,0.124723926,0.069607735,0.41193157,0.23863775,0.14097185,0.1742187,0.25679037,0.34913275,0.09427246,0.0050266325,0.15013646,0.119963296,2.0476344,0.39873558,0.54902756,0.15596579,0.2872351,0.26506606,0.09140826,0.18132973
AC036176.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05469099,0.13542786,0.0676999,0.23258309,0.058502223,0.010322631,0.11518296,0.017852426,0.10767638,0.019748172,0.32459608,0.0073232846,0.10694574,0.0,0.1546615,0.038009636,0.2700182,0.013033368,0.028707054,0.03473744,0.0,0.0,0.0,0.0,0.0,0.07290676,0.0,0.0
DSEL,0.18590494,2.0106065,0.68613535,0.038541257,1.0552759,0.8390402,0.056508474,0.49189225,1.7004628,1.557731,0.03290499,0.05984975,0.08563813,0.39560232,0.054782,0.25961033,0.13878639,0.32433763,0.20049265,0.09699396,0.4362256,0.07454637,0.42766598,0.07075214,0.4711301,0.06810564,0.29703897,0.0918396,0.18127312,0.04257339,0.15947913,0.31953064,0.15698361,0.043082,0.08532203,0.25400245,0.025150033,0.013826007,0.0016380869,0.081830956,0.013440428
TXNL4A,0.61575204,0.44165292,0.5241798,1.1589732,0.40572542,0.45282084,0.5880138,0.11474742,0.4367264,0.53287846,1.0103532,0.7061113,0.78673786,0.3035161,0.43521664,0.40017456,0.5185763,0.4009992,0.19728449,0.587666,0.53321534,0.21571071,0.18499054,0.57098526,0.5021274,0.22793998,0.21934934,0.68594855,0.44887495,0.22128731,0.12466828,0.36839497,1.9700986,1.8774296,0.39205363,0.9258096,0.71178204,0.46865478,0.54529816,1.1956319,0.565275
TIMM13,2.9569075,1.7809863,2.3825777,4.1909966,2.0948153,1.9266242,3.1414146,1.4823744,2.146969,2.5331001,3.6637511,2.2779646,4.108688,1.1073191,1.3637186,1.914143,0.8112143,1.1580416,1.5191507,1.150393,1.1786256,0.740234,0.964173,1.1288108,1.2904239,0.86545485,0.9945258,1.2473254,1.5955136,1.6995118,1.8259964,1.3234671,4.0305853,3.9356554,0.5048703,2.8714495,1.066193,0.62433755,1.9741901,0.6170981,2.333263
C3,0.020109918,0.033958968,0.0,0.0,0.0,0.0,0.0,0.026834873,0.006940494,0.025398355,0.0,0.02355531,0.0,5.235822,0.18308915,1.2182128,0.18727984,1.5698304,2.6597042,0.080553055,2.224616,0.23414458,5.388236,0.11236517,2.0096393,0.17239776,3.4868007,0.0818357,1.6919718,0.025420686,0.9422895,1.4597906,1.5073236,0.073692605,5.8418255,3.6220493,0.24885894,2.4598227,1.607958,2.39875,0.16137213
TRIP10,0.14398663,0.140458,0.030007964,0.13042055,0.16911231,0.12020872,0.09092587,0.06616391,0.09967105,0.1071893,0.08308491,0.14477123,0.1093129,0.23205234,0.0885007,0.22415188,0.12059873,0.40574995,0.2973099,0.15285541,0.39486364,0.14359479,0.59413713,0.16978617,0.5758417,0.11391829,0.5700759,0.18455794,0.2547089,0.0,0.3051258,0.30775988,0.15143992,0.070361644,0.29692486,0.2373451,0.37485343,0.19261564,0.30768412,0.20067608,0.2863949
LRRC8E,0.0,0.024516413,0.0,0.0,0.014514131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039289717,0.020583885,0.035179056,0.02899573,0.03642843,0.04864623,0.009791961,0.030117182,0.03327999,0.09467742,0.014133928,0.058822736,0.029860843,0.046817627,0.01811478,0.046720974,0.01774194,0.05899137,0.016412344,0.0,0.0,0.037508525,0.064052165,0.089344025,0.048922025,0.29209405,0.012275063,0.007471563
CD320,0.9848536,0.33760118,0.50939006,1.1187569,0.38622215,0.33090112,0.5932232,0.106757246,0.36934486,0.65616184,0.83086926,0.4298811,1.6342249,0.255272,0.30042848,0.34457707,0.20660807,0.21676543,0.055899505,0.23909763,0.21903132,0.07844823,0.12625633,0.20234865,0.17135333,0.09632325,0.054566167,0.2429229,0.23873071,0.054211155,0.061894175,0.3175236,0.59711385,0.7395789,0.19387823,0.51604694,0.88060665,0.3538333,1.2370323,0.33394155,0.8740532
MBD3L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08454755,0.0041465033,0.19879009,0.028909938,0.0,0.08130913,0.0,0.31622842,0.0,0.099243484,0.0,0.15365052,0.021843275,0.052830625,0.0,0.21516739,0.0,0.0,0.0,0.0,0.0015060629,0.00046999336,0.0012377214,0.0005008621,0.0023324867,0.0,0.0
PRDX2,4.4852185,3.7740293,3.900549,10.006519,2.8611126,4.22506,6.8630443,3.0182126,4.4979577,5.8057413,5.7863326,4.527099,9.590186,1.2356486,2.1181843,2.6265008,1.2370068,1.3932248,1.7015462,0.9803392,1.4324523,0.99046856,1.5600897,1.1227213,1.4829799,0.9954104,1.3752531,1.2169384,2.4820578,1.7157891,2.9131489,2.553331,0.77260685,5.812775,1.6671383,4.423132,3.1421607,2.7114713,6.660664,1.4382634,3.493793
DNAJB1,2.304473,16.790943,41.078552,4.719958,49.553917,38.704594,6.335441,62.576054,18.553274,15.695283,0.31135282,0.3350956,4.6536613,6.4326425,5.101648,2.0483613,13.503419,11.617553,8.7663355,7.8848853,7.2133,7.3436427,9.544683,8.897077,8.604971,5.8658357,11.422395,9.378315,4.05398,3.9255593,3.0197527,1.9241747,0.45172256,0.77252126,4.900139,1.5342175,5.0916862,2.735398,2.107295,0.82762975,1.4382349
BABAM1,0.8468013,0.61103284,0.52221614,0.8056719,0.31513962,0.44305325,0.75103194,0.23992194,0.55052245,0.5175042,0.95462227,0.53970623,0.7488575,0.2093113,0.30753303,0.5267289,0.20713606,0.2447444,0.38086465,0.36275116,0.46962118,0.30939427,0.25707135,0.32000953,0.38739574,0.36573747,0.22800554,0.3574757,0.5685779,0.38440835,0.47632477,0.67786586,3.0928102,0.765215,0.37249056,0.649484,0.5519006,0.5640312,0.9044452,1.0559317,0.8694331
GTPBP3,0.20117272,0.1214269,0.09608184,0.19487028,0.08468777,0.1014835,0.13714041,0.07608458,0.10724992,0.12664454,0.16893168,0.32387978,0.31648993,0.114375666,0.0918752,0.15027961,0.09365957,0.09091739,0.024752289,0.06418674,0.13769926,0.07182464,0.08062818,0.09394079,0.064380385,0.06539773,0.088806696,0.088911906,0.054342914,0.015585699,0.02214181,0.30456147,1.4262202,0.26167494,0.19036697,0.14605203,0.20637475,0.22606961,0.32920098,0.13250776,0.12196678
CCDC124,0.8942377,0.5969772,0.49645844,1.3892647,0.24467145,0.35680398,0.9912721,0.45435408,0.3885158,0.6424293,1.140671,1.0374788,1.299965,0.31392705,0.49502248,0.53257465,0.49191275,0.3779583,0.19519657,0.7101264,1.0368271,0.54141563,0.45635226,0.6469073,0.6573348,0.4815381,0.55245656,0.6861543,0.95167714,0.5129614,0.45072597,0.892831,4.1246543,1.0719998,0.5350427,0.771069,0.79794014,0.5982379,1.6494366,1.2129805,0.8142776
PDE4C,0.0076215873,0.08629891,0.030913563,0.0,0.08944073,0.03195358,0.013780647,0.027410774,0.020089764,0.022861157,0.0,0.0,0.006404204,0.008571191,0.0,0.0,0.0032197062,0.01079395,0.0,0.0,0.0,0.0,0.0031809965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872609,0.06016588,0.03544122,0.52288866,0.0012443599,0.022327624,0.06998671
HOMER3,0.28050777,0.18851124,0.12421706,0.2985302,0.055494703,0.11245026,0.20979843,0.09338015,0.12935245,0.1465503,0.16124761,0.6932093,0.2060387,0.02850028,0.021514006,0.032720983,0.0,0.015993178,0.0,0.026218113,0.0,0.0,0.005820719,0.0036431798,0.021951659,0.000996479,0.0,0.0,0.0,0.0,0.0,0.15199766,0.062308904,0.47803247,0.08562386,0.29370221,0.5356163,0.17655377,0.21731667,0.1286513,0.2211988
BORCS8,0.15537527,0.13729335,0.19137299,0.20254874,0.04098453,0.04029733,0.10922876,0.0,0.14627711,0.11375967,0.14334151,0.17285372,0.22227788,0.16772747,0.2483705,0.16285133,0.45174247,0.11706899,0.16212462,0.45391822,0.17967178,0.53117335,0.12827085,0.48813587,0.083499394,0.54645944,0.17018253,0.5405428,0.16542085,0.54898214,0.2364085,0.3756004,0.83975434,0.20062996,0.15967916,0.29996702,0.32396448,0.2225763,0.65157,0.39998257,0.21615382
HPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002534482,0.0,0.0,0.13878658,0.017717415,0.075642124,0.02403701,0.16063079,0.10792513,0.008642532,0.12101485,0.009646033,0.13801937,0.0013409804,0.09342116,0.0030740527,0.17198333,0.00790834,0.08132157,0.008032446,0.24470918,0.5457097,0.18074702,0.0,0.26601166,0.35122368,0.1975197,0.016320277,0.6273648,0.13006118,0.034473456
TMEM147,1.6828704,1.227609,0.5977799,1.8589815,0.66177,0.8549018,1.4423373,0.56351656,1.0864445,1.1826738,1.4815699,1.2247751,1.7562712,0.86714053,1.2815711,1.3855183,0.9714234,1.2472098,0.1622575,0.8500443,1.1113806,0.27628958,0.31095675,0.6744577,1.1220978,0.24680175,0.24451803,0.9127535,1.0629779,0.21835604,0.37251097,4.1996493,7.7324305,1.4723067,0.7710715,1.2568817,1.2910424,0.97183114,2.0083406,2.5661159,1.5807637
C19orf33,0.32425678,0.2749051,0.23328985,0.12543112,0.14223145,0.23829989,0.15594451,0.0,0.18621202,0.14966592,0.41560957,0.05911529,0.2187764,3.9070015,0.9945162,1.4528109,1.7103955,5.4307423,6.8438883,0.59366876,1.7764301,1.3708787,3.8309495,0.7345336,1.9959807,1.4192717,4.306071,0.85845894,2.3873603,1.6718081,7.2552137,1.0449907,9.571381,0.0,1.6202182,0.43744364,2.0496936,0.4652523,0.7066047,7.365599,0.0
AXL,0.55128515,1.0041438,2.0604982,0.5981042,2.4793494,2.7536266,0.5314861,1.389874,1.0683299,1.2021651,0.26210114,0.34285268,0.5809206,0.16602579,0.14078583,0.060383964,0.12138281,0.11176929,0.087554835,0.4709635,0.52452105,0.08568283,0.15128182,0.110910565,0.15329833,0.017371997,0.28242332,0.06224384,0.044522416,0.008032446,0.04356735,0.16683002,0.041525777,0.47176108,0.02291564,0.027327942,0.16222085,0.007916676,0.007428565,0.03586402,0.2538888
CXCL17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072191176,0.4751548,0.13072045,1.3870801,0.025022924,0.21696447,1.0381863,0.04677869,1.198484,0.026678436,0.68524784,0.0089904135,1.1512432,0.025837835,0.73061323,0.056807794,0.8273081,0.14716879,0.992346,0.029860968,0.0064224675,0.0,1.8062207,0.039846968,0.03507149,1.368684,0.02712329,0.22383706,0.0
NECTIN2,1.7650789,6.999507,3.0167093,0.82650536,2.6832113,3.3780246,0.97955614,4.38244,6.1394405,5.696442,0.9141746,1.7525598,1.0320827,0.70905644,0.40879345,0.621215,0.48888153,0.705529,0.61189985,0.719915,2.4762294,0.42589948,0.93819964,0.4175103,1.3331845,0.3514306,1.0223573,0.8812615,0.7705175,0.2249375,0.13706821,1.1332318,3.318375,0.568537,0.9249557,0.59087557,1.4037106,0.60065866,0.29468182,0.983303,0.45690823
GIPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022123376,0.10837694,0.002984802,0.33233312,0.019166958,0.0008272783,0.47039714,0.038410924,0.4337953,0.011917046,0.4225184,0.00492653,0.50002766,0.05115627,0.3522832,0.016616194,0.41240457,0.0038391943,0.0075671147,0.038457163,0.0,0.027583918,0.007602818,0.0074780467,0.004476434,0.0055939397,0.0007543854,0.0
PNMA8C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04333165,0.0,0.114719644,0.0,0.0,0.033139654,0.0,0.057368144,0.0029622274,0.061151933,0.0,0.07465409,0.0,0.03683762,0.0,0.116805784,0.0,0.0,0.0,0.0,0.0016563452,0.0003192529,0.0040135835,0.0,0.003388822,0.0,0.0
JOSD2,0.8667621,0.5738618,0.39497736,0.61289877,0.1419906,0.23683342,0.6708475,0.20595652,0.3175401,0.30321798,0.90242505,0.52882737,0.59344417,0.2681929,0.44448176,0.36271414,0.411125,0.2042275,0.027380414,0.5030429,0.21998419,0.23829184,0.046415944,0.4205783,0.120560765,0.20148829,0.037121393,0.454901,0.31489465,0.07262945,0.06165744,0.51977307,0.7940585,1.0051924,0.2361571,0.2926612,0.48316294,0.12353678,0.17589815,0.3754612,0.3438448
KLK3,0.17039493,0.05026681,0.0,0.07391922,0.021985067,0.0,0.10696221,0.0,0.0,0.0031408302,0.21743426,0.15273446,0.052707136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028165272,0.0,0.006173248,0.0010188792,0.0,0.0,0.0,6.544919e-05,0.00041246365,0.0
KLK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912763,0.0,0.083653815,0.039081104,0.4564513,0.7225494,0.026538737,0.04715199,0.033883564,0.37671322,0.0070717908,0.07394576,0.024021834,0.5065151,0.02125188,0.30718195,0.0,0.11160144,0.1666229,2.079914,0.0,0.6960809,0.77097934,0.20561044,0.48242995,0.91216856,1.1872618,0.048417244
KLK10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31424087,0.005209802,0.12229846,0.082648695,0.35839823,0.23145133,0.033928093,0.59256065,0.050308783,0.6075991,0.0066361786,0.09818808,0.06076666,0.4322699,0.012103473,0.09707329,0.0,0.10573738,0.32487422,0.55089927,0.0,0.94769216,0.20020857,0.21165198,2.5197515,0.13609347,1.1824529,0.0
KLK11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73511976,0.041309923,0.42278025,0.05020249,0.4991467,0.6743792,0.039449967,0.95942193,0.07560287,0.99358255,0.06068895,0.11618179,0.077725746,1.2584176,0.024814464,0.1351984,0.058607906,1.0100178,0.10343636,1.1744219,0.0,1.0861086,0.7685865,0.061292186,1.0429932,0.11725962,1.8258556,0.0
ZNF160,0.50406915,0.20690635,0.25019082,0.33314413,0.3331108,0.25013763,0.30356842,0.12984551,0.21314684,0.22411984,0.5908877,0.55611366,0.47068542,0.13433275,0.053874154,0.12610362,0.13768877,0.13089672,0.09434954,0.09350873,0.014432568,0.14987352,0.06871132,0.077069625,0.033208363,0.12659314,0.055124246,0.09543547,0.03280823,0.035580937,0.011039014,0.41506597,0.10688235,0.30649668,0.30709505,0.17385243,0.3575464,0.14638549,0.11427034,0.060171273,0.09475403
TTYH1,0.07435256,0.071590506,0.0,0.004062423,0.0,0.0,0.008905732,0.0,0.021078369,0.013493883,0.037554067,0.052028626,0.0,1.2758957,0.20982744,3.090248,0.10763212,1.2555016,0.5936805,0.15531279,2.5904553,0.037460886,0.372074,0.11584713,1.999649,0.04671278,0.52477,0.1239622,1.4711671,0.044092882,0.27406913,0.09177864,1.4832971,0.0,0.005839818,0.062432356,0.030098222,0.037992604,0.11382175,0.0,0.18274719
COMMD7,0.6926082,0.38974717,0.23392871,0.64342415,0.22806449,0.35781896,0.6692054,0.3113498,0.38903195,0.55991024,0.7615478,0.64877313,1.0283512,0.25368994,0.6243514,0.4005747,0.3793507,0.1712661,0.023651153,0.4023787,0.38228777,0.18261409,0.11424841,0.41708,0.26272973,0.16222474,0.067533046,0.48203546,0.38176695,0.09877512,0.046382256,1.2144643,1.050696,0.6259207,0.45603237,0.9515422,0.823959,0.64863354,1.4192494,1.2446268,0.50206083
AHCY,0.41953754,0.4958755,0.2967062,0.51730824,0.4473774,0.34463596,0.36829656,0.14313188,0.5344985,0.52071106,0.3315993,0.3512231,0.51969063,0.8731615,0.39875934,1.719025,0.20858072,0.87109864,1.0132487,0.16411462,0.8759978,0.13071206,0.7101352,0.16096877,0.7676167,0.20077436,0.8254909,0.14576903,0.8490607,0.21653233,0.8828978,0.80219465,2.3137658,0.27603304,0.40565243,1.1937294,0.6555207,0.36667934,0.72931165,1.2622366,0.8531178
DYNLRB1,1.7452035,1.4373819,1.1653073,1.8867921,1.5645051,0.95746106,1.5634407,0.75300294,1.3261627,1.7452693,1.7446337,1.4735906,1.8060501,1.364392,4.3929863,3.041382,3.395172,1.3589246,1.6215905,4.3420362,2.3769114,4.95895,1.8978283,5.068262,2.6367083,4.5127015,2.020669,4.526691,2.675065,4.9782076,2.9132469,1.8767571,3.1034184,2.1369727,1.1038374,2.1743329,1.8214648,1.3614383,2.7158887,3.73694,3.068043
ADAMTS1,0.1157585,0.049190942,0.031730913,0.005997608,0.05392168,0.13306482,0.06494738,0.16495916,0.12808484,0.106325716,0.0,0.0,0.026797615,1.5284331,0.19601724,0.43451133,0.44331244,1.6581542,0.67025614,0.30894268,1.0181521,0.048809554,0.6457951,0.16396758,1.8724816,0.05953096,0.6800284,0.18840946,1.5397109,0.2863826,0.5255058,0.26020423,0.18863016,0.19667943,1.5400559,1.1372339,1.5736266,0.65983224,0.015660612,0.433671,0.40800068
GET1,0.32090473,0.25737688,0.33743188,0.6666422,0.26051155,0.23900932,0.72825694,0.2668795,0.50253874,0.5772395,0.6283681,0.46259552,0.67305666,0.21779904,3.2099748,0.53998286,3.817036,0.27398592,0.3358289,3.6199467,0.24957556,4.0502276,0.28443256,3.6668983,0.16581196,4.3420377,0.5270037,3.9318771,0.35860437,2.2625732,0.39528418,0.26816764,0.35409853,0.37382665,0.19109772,0.18840969,0.13210605,0.070447564,0.34827256,0.43798846,0.22610307
LCA5L,0.05539852,0.0091609815,0.024319988,0.023114862,0.015640175,0.0,0.021443786,0.0,0.010604166,0.007549064,0.011277507,0.017419204,0.03506047,0.03471502,0.1868365,0.025701972,0.5258162,0.026316248,0.015250502,0.46102375,0.025483407,0.663445,0.026303077,0.6016029,0.04381992,0.6002497,0.026116101,0.5617227,0.073593356,0.6792852,0.10287198,0.0090393275,0.0067813904,0.0,0.04945214,0.045960084,0.028886972,0.01987963,0.10398702,0.04564186,0.0
PLAC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016736066,0.0,0.013196687,0.0,0.0,0.003317824,0.0,0.0029910714,0.0,0.005363922,0.0,0.0017234887,0.0,0.010736555,0.0,0.08904927,0.0,0.0,0.0,0.0,0.01826127,0.0053786375,0.0,0.018091813,0.008440314,0.0,0.0
TMPRSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077940193,0.1540211,0.0,0.1805586,0.012285919,0.019259986,0.37020892,0.12919007,0.47186315,0.030083481,0.31771824,0.013626911,0.3715707,0.044247996,0.28478384,0.0,0.48410472,0.0,0.031117916,0.0,0.0,0.024068013,0.027074309,0.053051274,0.018043201,0.08294458,0.04543856,0.050149452
BX322559.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06420214,0.0010792463,0.07196685,0.0018423836,0.023499046,0.052744955,0.003721349,0.02075553,0.00047016994,0.059509117,0.0,0.06441136,0.00079060486,0.027325405,0.009397582,0.10984907,0.021668177,0.1448735,0.0,0.020645987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL18A1,0.24667004,0.1724001,0.038511395,0.038185958,0.057076827,0.02272664,0.13764314,0.16994812,0.1087104,0.058833748,0.07526677,0.27286208,0.17351002,1.5260668,0.24064285,1.6557353,0.14874774,0.65242916,0.38891912,0.29859617,3.4837973,0.18805815,1.3983428,0.20389083,2.7866328,0.17933826,1.5989697,0.15922213,1.569123,0.22910932,0.65747166,1.5818657,1.5781465,0.2605574,1.3366596,1.2861253,1.0166093,0.84166914,1.2741035,1.0854446,1.0992116
CCDC117,0.13484156,0.34667242,0.25223804,0.21959795,0.4753175,0.7194376,0.19829206,1.2623044,0.30263758,0.38150612,0.11213266,0.20584497,0.19671658,0.06343635,0.18864775,0.06406647,0.21509902,0.17243269,0.024764035,0.15923052,0.0673277,0.17353177,0.10476736,0.20857282,0.09949688,0.12244155,0.10925021,0.20931444,0.14332755,0.24923779,0.012208188,0.06532471,0.18585292,0.18413173,0.087484844,0.16213761,0.27465934,0.12990929,0.18365805,0.1262587,0.20998575
CDC42EP1,0.05513848,0.07147975,0.0,0.0,0.0,0.09666721,0.047598124,0.0,0.032248102,0.029613772,0.011396064,0.096231885,0.0,0.45876187,0.03281354,0.6232429,0.078372836,0.5873207,0.2588552,0.15969245,1.0367768,0.07247519,0.47558993,0.0747244,0.99067855,0.06181394,0.39654553,0.027966231,0.7726092,0.02643697,0.36339602,0.31848037,0.38385406,0.0843468,0.19829503,0.20097557,0.27432317,0.03267968,0.2101142,0.44665408,0.47921652
ARHGAP8,0.023694417,0.012237078,0.0,0.04578421,0.06251425,0.0,0.027119398,0.0,0.0,0.034785822,0.016101312,0.0,0.0,0.21169071,0.05845927,0.21315747,0.03532675,0.27683124,0.43243393,0.018417872,0.9164097,0.07135174,0.4885134,0.09204748,0.4631091,0.06913735,0.5056166,0.117125124,0.21516652,0.029050842,0.22680354,0.15317272,0.17715213,0.0,0.168298,0.077039465,0.059118893,0.115169175,0.11517796,0.025967745,0.30955544
ODF3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034601893,0.0,0.0,0.025204882,0.0,0.41711387,8.375337,0.30515924,6.772014,0.44184896,0.009830769,5.7467484,0.2463694,1.254812,0.09627248,7.479407,0.19227567,1.2900339,0.09266889,9.368083,0.41848233,1.426808,0.09357714,0.10306119,0.08400435,0.025674086,0.07513717,0.08411814,0.19453219,0.17201814,1.1557232,0.05961616,0.0
ARSA,0.10708432,0.102806345,0.02341946,0.05437196,0.09822085,0.022389615,0.070135385,0.07286958,0.036486346,0.069382794,0.15486309,0.16838,0.118052065,0.116505146,0.5661069,0.3023053,0.8635015,0.110676,0.03774757,1.2240338,0.34525174,0.860267,0.20148471,0.671825,0.3473412,0.79665697,0.14373977,0.8683435,0.19013104,0.43874532,0.11859052,0.096590795,0.023981366,0.121392116,0.07102387,0.18136947,0.23923771,0.23725352,0.26616538,0.0835424,0.16857634
CD99,18.980885,7.487738,5.080014,13.256545,3.2052643,4.724625,9.645797,2.7545907,2.9162297,3.9930923,19.655298,6.328607,8.557906,0.5420184,3.083472,1.7706189,1.6162765,0.7840085,0.48474467,3.0211346,1.7014638,1.9576358,0.85985875,2.5930624,1.3819844,2.0638983,1.2260718,2.5265498,1.5929383,2.008912,1.0642427,0.7372555,0.90123796,11.216612,0.9212964,1.1311032,2.1643007,1.4805772,1.4801137,0.5939701,1.1887348
